customerID,Name,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,Under 30,Married,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
3410-MHHUM,Sonali Tuladhar,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Cash,2832,128860.5,No,40,No,Yes,741.3,27,Yes,No,No,0,1200,32617.2,162677.7
2122-YWVYA,Sajina Bastola,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2262,41412,No,44,No,No,450.3,22,No,No,Yes,0,0,8105.4,49517.4
2296-DKZFP,Susma Yonzon,Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mobile Banking,2130,131586,No,25,Yes,Yes,38.7,51,Yes,No,Yes,0,0,2515.5,134101.5
8909-BOLNL,Sachit Khatiwada,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,636,1561.5,No,40,No,No,361.5,0,No,No,No,0,0,1084.5,2646
6603-YRDCJ,Diwash Mishra,Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,eSewa,1831.5,60552,No,19,Yes,Yes,476.7,52,No,Yes,Yes,0,0,15731.1,76283.1
3229-USWAR,Namrata Shakya,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mobile Banking,2398.5,81819,No,40,No,No,159.6,23,Yes,Yes,Yes,0,0,5426.4,87245.4
2138-VFAPZ,Vandita Chhetri,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,591,7909.5,No,40,No,Yes,459.9,0,No,No,No,0,0,6438.6,14348.1
6131-JLWZM,Ishika Lamsal,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,609,8262,No,27,Yes,No,660.3,0,No,No,No,0,0,8583.9,16845.9
0269-XFESX,Badri Ghimire,Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,730.5,16155,No,22,Yes,Yes,1440.6,0,No,No,No,0,0,33133.8,49288.8
1709-EJDOX,Jasmine Baral,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,592.5,28467,No,33,No,Yes,1246.2,0,No,No,No,0,0,58571.4,87038.4
4316-XCSLJ,Basanta Pathak,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,eSewa,1509,25404,No,35,No,No,1368.3,53,No,No,Yes,0,0,23261.1,48665.1
9693-XMUOB,Mohak Mali,Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,1507.5,89923.5,No,65,No,Yes,0,23,Yes,No,Yes,0,0,0,89923.5
0383-CLDDA,Neeta Kumale,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2560.5,176922,No,42,No,No,554.1,28,Yes,Yes,Yes,0,0,38232.9,215154.9
2709-UQGNP,Raunak Vaidya,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,eSewa,1549.5,15735,No,38,No,No,1471.2,23,No,No,Yes,0,0,14712,30447
3549-ZTMNH,Mayur Lohani,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mobile Banking,720,8089.5,No,56,No,Yes,785.1,0,No,No,No,0,0,9421.2,17510.7
8033-ATFAS,Ismriti Lamsal,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,eSewa,1795.5,70245,No,32,No,Yes,1444.2,23,No,No,Yes,0,0,56323.8,126568.8
1635-NZATJ,Narendra Joshi,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),763.5,53689.5,No,80,No,Yes,1117.5,0,No,No,No,0,0,79342.5,133032
0562-HKHML,Mukunda Mahatara,Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),717,48792,No,39,No,Yes,569.7,0,No,No,No,0,0,40448.7,89240.7
8277-RVRSV,Muzur Shamsher,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),724.5,24009,No,22,Yes,Yes,51.3,0,No,No,No,0,0,1692.9,25701.9
9943-VSZUV,Naresh Mahatto,Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,eSewa,2271,151825.5,No,75,No,No,1196.7,19,No,No,Yes,0,0,80178.9,232004.4
7054-ENNGU,Kripa Karn,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,eSewa,1525.5,13998,No,19,Yes,Yes,377.7,76,No,No,Yes,0,0,3399.3,17397.3
1455-HFBXA,Srijal Duwadi,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),2748,138834,No,61,No,Yes,540.6,3,No,Yes,No,0,1800,28111.2,168745.2
9402-CXWPL,Latika Siwakoti,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Cash,2967,205158,No,25,Yes,No,251.7,59,Yes,No,Yes,0,0,17619,222777
1628-BIZYP,Nihar Lohani,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Cash,2550,2550,No,60,No,No,456,2,Yes,No,Yes,0,0,456,3006
0082-LDZUE,Badri Poudel,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,1329,1329,No,54,No,No,1288.5,9,No,No,Yes,0,0,1288.5,2617.5
5343-SGUBI,Mankumari Sherpa,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,eSewa,2406,128928,No,43,No,No,1287,14,No,No,Yes,0,0,66924,195852
0856-NAOES,Vim Khadgi,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,eSewa,1827,12423,No,29,Yes,No,1370.1,71,No,No,Yes,0,0,8220.6,20643.6
1976-AZZPJ,Hira Manandhar,Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,eSewa,1026,7698,No,47,No,Yes,0,17,No,No,Yes,0,0,0,7698
6156-UZDLF,Gitanjali Danwar,Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),2614.5,68223,No,19,Yes,No,1352.7,41,No,Yes,No,0,600,35170.2,103993.2
3099-OONVS,Dharma Lamsal,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Cash,1629,38904,No,34,No,Yes,1139.1,22,No,Yes,Yes,0,0,28477.5,67381.5
9500-WBGRP,Ananta Shrestha,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,573,38065.5,No,19,Yes,No,1274.7,0,No,No,No,0,0,87954.3,126019.8
5183-KLYEM,Urmi Thapa,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3382.5,245778,No,30,No,No,1057.2,42,Yes,Yes,Yes,0,0,76118.4,321896.4
5144-PQCDZ,Bhavya Mainali,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,598.5,1777.5,No,55,No,No,1045.8,0,No,No,No,0,0,4183.2,5960.7
8514-VZHEB,Kesar Gupta,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,585,34435.5,No,35,No,Yes,562.5,0,No,No,No,0,0,33187.5,67623
6625-IUTTT,Murali Kumale,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mobile Banking,1966.5,130846.5,No,29,Yes,No,1492.2,41,Yes,No,No,0,1200,99977.4,232023.9
9355-NPPFS,Muzur Luitel,Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Cash,2364,60183,No,70,No,No,576.3,15,Yes,No,Yes,0,0,14983.8,75166.8
0068-FIGTF,Sapna Bhatta,Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,eSewa,2346,62368.5,No,20,Yes,No,1467.3,59,Yes,Yes,Yes,0,0,39617.1,101985.6
5965-GGPRW,Tyag Acharya,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mobile Banking,3157.5,228292.5,No,41,No,Yes,1081.5,14,Yes,No,Yes,0,0,77868,306160.5
8035-PWSEV,Diya Sharma,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Cash,2677.5,14611.5,No,60,No,No,1076.4,10,Yes,Yes,Yes,0,0,6458.4,21069.9
2236-HILPA,Saroj Acharya,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),619.5,36553.5,No,55,No,Yes,334.5,0,No,No,No,0,0,20739,57292.5
1840-BIUOG,Ratna Mahatara,Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Cash,2061,42486,No,23,Yes,No,975,52,No,Yes,Yes,0,0,19500,61986
1356-MKYSK,Janak Ojha,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),2359.5,14499,No,44,No,No,1397.7,7,Yes,Yes,No,0,300,8386.2,23185.2
6080-LNESI,Bikalpa Yadav,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,742.5,37038,No,63,No,No,542.1,0,No,No,No,0,0,27647.1,64685.1
1830-IPXVJ,Manjulika Tuladhar,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),592.5,39348,No,44,No,Yes,762,0,No,No,No,0,0,46482,85830
5828-DWPIL,Ranjan Samal,Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Cash,2673,168549,No,68,No,Yes,142.8,3,No,No,Yes,0,0,8853.6,177402.6
8398-TBIYD,Sachita Mahaseth,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mobile Banking,2541,185554.5,No,45,No,No,254.4,22,No,Yes,Yes,0,0,18316.8,203871.3
2931-FSOHN,Nandan Mahatara,Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,1797,23650.5,No,76,No,No,1497,30,No,No,Yes,0,0,19461,43111.5
9418-RUKPH,Sapna Sapkota,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,598.5,22692,No,26,Yes,Yes,1497,0,No,No,No,0,0,56886,79578
9971-ZWPBF,Hemanta Khas,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3267,108756,No,70,No,Yes,352.2,12,Yes,Yes,No,0,900,11974.8,121630.8
4712-AUQZO,Aarav Pokhrel,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,eSewa,1008,16510.5,No,53,No,No,0,30,No,No,Yes,0,0,0,16510.5
9711-FJTBX,Maulik Rakhal,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,eSewa,2575.5,143814,No,60,No,Yes,344.4,10,No,Yes,Yes,0,0,19286.4,163100.4
2908-ZTPNF,Kshiti Paneru,Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mobile Banking,1045.5,38016,No,41,No,No,0,2,No,Yes,Yes,0,0,0,38016
8421-WZOOW,Sonika Bhatta,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),2859,167023.5,No,75,No,Yes,847.5,15,No,Yes,Yes,0,0,48307.5,215331
1414-YADCW,Mitra Sigdel,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mobile Banking,2538,171186,No,45,No,Yes,32.1,21,No,Yes,Yes,0,0,2247,173433
8756-RDDLT,Lila Bhatta,Female,0,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Cash,1348.5,92560.5,No,53,No,No,0,13,Yes,Yes,Yes,0,0,0,92560.5
2862-PFNIK,Hema Shukla,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Cash,741,741,No,47,No,No,0,21,No,No,No,0,0,0,741
5816-QVHRX,Krisha Karn,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),3009,106242,No,26,Yes,No,1351.8,82,Yes,Yes,Yes,0,0,50016.6,156258.6
4430-YHXGG,Sameera Lamichhane,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,763.5,2526,No,20,Yes,No,1169.1,0,No,No,No,0,0,4676.4,7202.4
6888-SBYAI,Prabhu Mahatto,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,eSewa,1521,1521,No,56,No,No,1141.5,14,No,No,Yes,0,0,1141.5,2662.5
7395-XWZOY,Mohit Chalise,Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1650,34966.5,No,45,No,No,0,20,No,Yes,Yes,0,0,0,34966.5
7169-YWAMK,Gopi Basnet,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mobile Banking,2052,145660.5,No,52,No,Yes,478.8,26,No,Yes,Yes,0,0,34473.6,180134.1
6859-RKMZJ,Dharma Rai,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,1651.5,18244.5,No,38,No,Yes,1326,15,No,No,Yes,0,0,14586,32830.5
2729-VNVAP,Chetana Samal,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),594,19240.5,No,35,No,Yes,375.3,0,No,No,No,0,0,12384.9,31625.4
2957-JIRMN,Nirmala Bishwakarma,Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Cash,2533.5,148774.5,No,69,No,No,585.6,3,No,No,Yes,0,0,36307.2,185081.7
2049-BAFNW,Fulmaya Kumale,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,eSewa,1077,1077,No,60,No,No,0,7,No,Yes,Yes,0,0,0,1077
3842-QTGDL,Bimal Subba,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mobile Banking,2422.5,39639,No,59,No,Yes,1380,30,No,No,Yes,0,0,22080,61719
7163-OCEQI,Safal Mahatto,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,eSewa,2359.5,49912.5,No,64,No,Yes,1084.5,11,Yes,Yes,Yes,0,0,23859,73771.5
9782-LGXMC,Bandana Lohani,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mobile Banking,1852.5,90724.5,No,35,No,Yes,1058.7,28,No,Yes,Yes,0,0,51876.3,142600.8
5975-BAICR,Paresh Neupane,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),1911,65655,No,36,No,Yes,1423.5,14,Yes,No,Yes,0,0,51246,116901
4673-KKSLS,Sarita Yonzon,Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Cash,2628,81727.5,No,56,No,No,1227.6,20,No,Yes,No,0,2100,38055.6,121883.1
4853-OITSN,Raunak Paneru,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Cash,2674.5,12397.5,No,33,No,Yes,472.2,28,Yes,No,Yes,0,0,2361,14758.5
9800-OUIGR,Hardik Jha,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),600,41226,No,61,No,Yes,234.9,0,No,No,No,0,0,15503.4,56729.4
2324-EFHVG,Yash Chhetri,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mobile Banking,3132,200779.5,No,37,No,No,1374.6,14,Yes,No,Yes,0,0,87974.4,288753.9
7094-MSZAO,Dwarika Mahat,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),601.5,6555,No,55,No,Yes,414.9,0,No,No,No,0,0,4149,10704
6907-CQGPN,Tulsi Satyal,Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Cash,1029,30142.5,No,40,No,No,0,27,No,Yes,Yes,0,0,0,30142.5
0780-XNZFN,Manil Yadav,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,619.5,33768,No,60,No,No,50.7,0,No,No,No,0,0,2889.9,36657.9
0239-OXEXL,Lalita Bastola,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,eSewa,2527.5,115428,No,37,No,No,1298.1,21,No,No,No,0,3000,59712.6,178140.6
2675-IJRGJ,Piysuh Sherpa,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,589.5,29340,No,62,No,No,695.1,0,No,No,No,0,0,36840.3,66180.3
7049-GKVZY,Sonika Pandey,Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),2395.5,41620.5,No,45,No,No,380.7,22,Yes,Yes,Yes,0,0,6471.9,48092.4
8577-QSOCG,Bulbul Thakur,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,606,22381.5,No,54,No,Yes,805.2,0,No,No,No,0,0,30597.6,52979.1
3721-CNZHX,Rabindra Bishwakarma,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,594,9138,No,49,No,No,166.2,0,No,No,No,0,0,2493,11631
0212-ISBBF,Bidisha Baral,Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,1510.5,32965.5,No,51,No,No,0,22,Yes,No,Yes,0,0,0,32965.5
3585-YNADK,Indu Kc,Female,0,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mobile Banking,2238,131068.5,No,25,Yes,Yes,198.9,27,No,Yes,Yes,0,0,11337.3,142405.8
5271-DBYSJ,Paresh Chhetri,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),2374.5,24831,No,80,No,No,805.2,15,Yes,No,No,0,4200,8857.2,37888.2
1099-GODLO,Khusbhu Koirala,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,610.5,610.5,No,62,No,Yes,902.7,0,No,No,No,0,0,902.7,1513.2
6828-HMKWP,Harsha Mahatara,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,631.5,7861.5,No,24,Yes,Yes,1491,0,No,No,No,0,0,17892,25753.5
1472-TNCWL,Lokendra Pandey,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Cash,2841,105375,No,55,No,No,639,18,Yes,No,Yes,0,0,23004,128379
2080-GKCWQ,Indra Yonzon,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Cash,2248.5,4552.5,No,54,No,No,112.8,16,No,No,Yes,0,0,225.6,4778.1
2193-SFWQW,Lekh Pandey,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mobile Banking,3358.5,240993,No,47,No,Yes,722.4,19,Yes,Yes,Yes,0,0,52012.8,293005.8
5656-JAMLX,Shirish Sunwar,Male,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,595.5,37609.5,No,29,Yes,No,425.1,0,No,No,No,0,0,26356.2,63965.7
3462-BJQQA,Ojaswi Pokhrel,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2692.5,16579.5,No,23,Yes,No,1032.6,42,No,No,No,0,1800,6195.6,24575.1
0442-TDYUO,Bibhas Upadhyaya,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,601.5,31080,No,44,No,Yes,991.8,0,No,No,No,0,0,47606.4,78686.4
6733-LRIZX,Madhav Chalise,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Cash,3268.5,120765,No,42,No,No,602.1,23,Yes,Yes,Yes,0,0,21073.5,141838.5
9503-XJUME,Rajendra Khatri,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),589.5,27852,No,23,Yes,No,679.5,0,No,No,No,0,0,35334,63186
4367-NHWMM,Rahika Mali,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,747,747,No,37,No,No,0,13,No,No,Yes,0,0,0,747
3779-OSWCF,Urvashi Phuyal,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),2796,195184.5,No,38,No,Yes,363.6,23,Yes,Yes,Yes,0,0,25815.6,221000.1
6736-DHUQI,Mala Pariyar,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mobile Banking,2544,167949,No,64,No,Yes,104.1,21,No,No,Yes,0,0,6974.7,174923.7
3915-ODIYG,Subham Giri,Male,1,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Cash,2152.5,131236.5,No,72,No,No,306,29,Yes,No,No,0,300,18360,149896.5
1360-RCYRT,Adhik Mahat,Male,0,Yes,Yes,23,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mobile Banking,910.5,20362.5,No,45,No,Yes,0,19,No,Yes,Yes,0,0,0,20362.5
2724-FJDYW,Rajendra Khatiwada,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mobile Banking,1645.5,65751,No,31,No,No,0,29,Yes,Yes,Yes,0,0,0,65751
4451-RWASJ,Prijan Bhandari,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,585,7192.5,No,35,No,Yes,1480.8,0,No,No,No,0,0,22212,29404.5
3460-TJBWI,Jeevan Karn,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,726,18271.5,No,58,No,Yes,221.1,0,No,No,No,0,0,5306.4,23577.9
5917-HBSDW,Rishma Tuladhar,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,580.5,20512.5,No,20,Yes,Yes,80.4,0,No,No,No,0,0,2974.8,23487.3
5671-UUNXD,Sarita Joshi,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Cash,3019.5,155692.5,No,79,No,Yes,1097.4,23,Yes,Yes,Yes,0,0,54870,210562.5
0956-ACVZC,Harkamaya Mishra,Female,0,No,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),2823,151827,No,23,Yes,No,1469.1,42,Yes,No,No,0,4200,79331.4,235358.4
2325-NBPZG,Kalpana Moktan,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2236.5,7009.5,No,20,Yes,No,303,73,No,No,Yes,0,0,909,7918.5
4482-FTFFX,Adesh Khadgi,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Cash,1684.5,8743.5,No,23,Yes,No,805.8,71,No,Yes,Yes,0,0,4029,12772.5
8859-DZTGQ,Mohak Rajput,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,610.5,20692.5,No,21,Yes,No,434.4,0,No,No,No,0,0,14335.2,35027.7
0440-MOGPM,Bandana Giri,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Cash,2416.5,97917,No,51,No,No,184.8,12,Yes,No,Yes,0,0,7576.8,105493.8
0020-JDNXP,Parmila Karn,Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,eSewa,1837.5,59796,No,52,No,Yes,0,20,Yes,Yes,Yes,0,0,0,59796
3752-CQSJI,Urbashi Vaidya,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,eSewa,613.5,7635,No,59,No,Yes,492,0,No,No,No,0,0,6396,14031
5025-GOOKI,Sabitri Karki,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),567,10429.5,No,46,No,No,1015.8,0,No,No,No,0,0,20316,30745.5
